id,url,accession_number,region_general_made,region_specific_made,technique,shape,attribution,painter_group,painter_subgroup,earliest_date,latest_date,date_range,authority,height_cm,provenance,comments
310286,http://www.beazley.ox.ac.uk/record/4D25D587-3FC6-4A4F-A9EA-43D9BF05EC4A,"New York (NY), Metropolitan Museum 51.11.3",greece_central,athens,black-figure,amphora,akin to lydos,NA,NA,-575,-525,50,BAPD,,attica,NA
310293,http://www.beazley.ox.ac.uk/record/81C4500D-F356-4B2C-8329-6E55779E6D39,"Copenhagen, National Museum CHRVIII322  Copenhagen, National Museum NM109",greece_central,athens,black-figure,amphora_b,group e,NA,NA,-575,-525,50,BAPD,,"italy, etruria, vulci",NA
310294,http://www.beazley.ox.ac.uk/record/CC8DA6D1-7A39-465F-A60F-4DD8967E86A9,Munich 1380,greece_central,athens,black-figure,amphora_b,e_group,E_group_&_co,E_group,-575,-525,50,NA,50,"italy, etruria, vulci",NA
310299,http://www.beazley.ox.ac.uk/record/251244B5-12E0-40D1-ACBD-20EC460705F0,Munich 1396,greece_central,athens,black-figure,amphora_b,e_group,E_group_&_co,E_group,-575,-525,50,NA,42.8,"italy, etruria, vulci",NA
310302,http://www.beazley.ox.ac.uk/record/995A3D96-033F-4CDF-9132-79DBBB9340B5,Munich 1394,greece_central,athens,black-figure,amphora_b,e_group,E_group_&_co,E_group,-575,-525,50,NA,34.5,"italy, etruria, vulci",NA
310303,http://www.beazley.ox.ac.uk/record/1B284729-981E-4E0C-B89B-D80C6C1141FD,Louvre F32,greece_central,athens,black-figure,amphora_b,e_group,E_group_&_co,E_group,-575,-525,50,NA,40.95,NA,NA
310304,http://www.beazley.ox.ac.uk/record/8C5D04C0-5A14-420F-AC8B-253214A0FAC8,"London B147_1839,1109.1",greece_central,athens,black-figure,amphora_b,e_group,E_group_&_co,E_group,-575,-525,50,NA,41,"italy, etruria, vulci",NA
310306,http://www.beazley.ox.ac.uk/record/0F108F8B-5B1A-4F1A-8485-A1C8BC7072A3,"New Haven (CT), Yale University 1983.22  Nostell Priory, Lord St. Oswald  London, market, Christie's",greece_central,athens,black-figure,amphora_b,group e,NA,NA,-575,-525,50,BAPD,,NA,NA
310307,http://www.beazley.ox.ac.uk/record/A174DD23-F972-4EA6-8A5B-50316D6AB9C6,"Munich, Antikensammlungen J645  Munich, Antikensammlungen 1382",greece_central,athens,black-figure,amphora_b,group e,NA,NA,-575,-525,50,BAPD,,"italy, etruria, vulci",NA
310308,http://www.beazley.ox.ac.uk/record/3B485D27-630A-4E35-BB25-6D5516630368,Wurzburg L250,greece_central,athens,black-figure,amphora_b,e_group,E_group_&_co,E_group,-575,-525,50,NA,40.2,"italy, etruria, vulci",NA
310309,http://www.beazley.ox.ac.uk/record/620A1D58-E99F-4BB0-9F54-7035F80B3B55,Louvre F53,greece_central,athens,black-figure,amphora_b,exekias_signed_as_potter,Exekias_&_co,Exekias,-575,-525,50,NA,44.35,"italy, etruria, vulci",NA
310310,http://www.beazley.ox.ac.uk/record/D0C59BAC-A0C5-44E3-8FD3-FB4ACD6409AD,"New York (NY), Metropolitan Museum 56.171.13  San Simeon (CA), Hearst Corporation 9938",greece_central,athens,black-figure,amphora_b,group e,NA,NA,-575,-525,50,BAPD,,"italy, orvieto",NA
310313,http://www.beazley.ox.ac.uk/record/D017A881-1C1C-4E55-B8CC-619D624FE4B9,"Berlin, lost F1699",greece_central,athens,black-figure,amphora_a,compare exekias,NA,NA,-575,-525,50,BAPD,,NA,NA
310314,http://www.beazley.ox.ac.uk/record/6D35CE19-2EBC-43DE-97FC-CC88D7BCA9DC,"Berlin, Antikensammlung F1698",greece_central,athens,black-figure,amphora_a,group e,NA,NA,-575,-525,50,BAPD,,"italy, etruria, vulci",NA
310315,http://www.beazley.ox.ac.uk/record/59592031-CA98-419C-8B2F-906E9E403C46,"London B205_1842,0314.3",greece_central,athens,black-figure,amphora_a,e_group,E_group_&_co,E_group,-575,-525,50,NA,46.5,"italy, etruria, vulci",NA
310316,http://www.beazley.ox.ac.uk/record/4B9246B1-DC20-43D6-B8CF-A396773AFAB9,"London B194_1836,0224.103",greece_central,athens,black-figure,amphora_a,e_group,E_group_&_co,E_group,-575,-525,50,NA,41.05,"italy, etruria, vulci",NA
310317,http://www.beazley.ox.ac.uk/record/D851FBB7-6955-4337-8560-1313D6941695,"Kassel, Staatliche Museen Kassel, Antikensammlung T384",greece_central,athens,black-figure,amphora_a,group e,NA,NA,-575,-525,50,BAPD,,italy,NA
310318,http://www.beazley.ox.ac.uk/record/45001D82-D2D2-4C3B-AE15-04081FC19041,"Budapest, Hungarian Museum of Fine Arts 9132 ",greece_central,athens,black-figure,amphora_a,group e,NA,NA,-575,-525,50,BAPD,,NA,NA
310319,http://www.beazley.ox.ac.uk/record/5D2D5EC9-FE31-4487-AAA9-FD7256640D6C,Oxford 1965.135,greece_central,athens,black-figure,amphora_neck,e_group,E_group_&_co,E_group,-575,-525,50,NA,36.5,NA,NA
310320,http://www.beazley.ox.ac.uk/record/F0D689F2-77B1-4A5E-8278-EF663A097055,Munich 1471,greece_central,athens,black-figure,amphora_neck,e_group,E_group_&_co,E_group,-575,-525,50,NA,35.65,"italy, etruria, vulci",NA
310321,http://www.beazley.ox.ac.uk/record/D132E042-1AAC-453D-885D-EDC76FBB6A59,New York 56.171.61,greece_central,athens,black-figure,amphora_neck,e_group,E_group_&_co,E_group,-575,-525,50,NA,37.3,NA,NA
310322,http://www.beazley.ox.ac.uk/record/F6A7D799-B612-45E2-A9AE-BDF4C7DC5961,Berlin F1716,greece_central,athens,black-figure,amphora_neck,e_group,E_group_&_co,E_group,-575,-525,50,NA,35.8,"italy, orvieto",NA
310323,http://www.beazley.ox.ac.uk/record/D3595D00-1EF7-4908-8747-B92FD3AB01AD,Tarquinia RC1550,greece_central,athens,black-figure,amphora_neck,e_group,E_group_&_co,E_group,-575,-525,50,NA,31.4,"italy, etruria, tarquinia",NA
310331,http://www.beazley.ox.ac.uk/record/06839FC5-CC8D-4A41-949C-DA9CA86D904B,"Vatican City, Museo Gregoriano Etrusco Vaticano 347",greece_central,athens,black-figure,amphora_b,near group e,NA,NA,-575,-525,50,BAPD,,"italy, etruria, cerveteri",NA
310332,http://www.beazley.ox.ac.uk/record/22C0EFF2-1C0B-4669-9BF6-2C1E61EF58E6,"Vatican City, Museo Gregoriano Etrusco Vaticano 17701  Vatican City, Museo Gregoriano Etrusco Vaticano 1770  Vatican City, Museo Gregoriano Etrusco Vaticano 353",greece_central,athens,black-figure,amphora_b,near group e,NA,NA,-575,-525,50,BAPD,,"italy, etruria, cerveteri",NA
310334,http://www.beazley.ox.ac.uk/record/247A3FCE-7651-4C0B-A6AB-4D693E7B3BDE,"Naples, Museo Archeologico Nazionale 112849",greece_central,athens,black-figure,amphora_b,group e,NA,NA,-575,-525,50,BAPD,,"italy, taranto (?)",NA
310335,http://www.beazley.ox.ac.uk/record/960EC6AF-03CE-4001-AB65-B138D50DBFE2,"Tarquinia, Museo Nazionale Tarquiniese RC3030 ",greece_central,athens,black-figure,amphora_b,near group e,NA,NA,-575,-525,50,BAPD,,"italy, etruria, tarquinia",NA
310336,http://www.beazley.ox.ac.uk/record/91C053E0-613C-443C-AD8A-4E29F20EE972,"Jerusalem, Israel Museum 71.25.66  San Simeon (CA), Hearst Corporation  New York (NY), J.Mitchell",greece_central,athens,black-figure,amphora_b,near group e,NA,NA,-575,-525,50,BAPD,,NA,NA
310342,http://www.beazley.ox.ac.uk/record/4A7D00BB-3978-4F4A-A681-37FCDFBDB75F,"London B231_1843,1103.80",greece_central,athens,black-figure,amphora_neck,e_group_near,E_group_&_co,E_group_related,-575,-525,50,NA,39.6,"italy, etruria, vulci",NA
310343,http://www.beazley.ox.ac.uk/record/CFED4EF9-0512-4492-AEC5-148C09E203B2,"Taranto, Museo Archeologico Nazionale 4320 ",greece_central,athens,black-figure,amphora_panathenaic,near group e,NA,NA,-575,-525,50,BAPD,,NA,NA
310344,http://www.beazley.ox.ac.uk/record/6C05277A-2537-4880-BC1B-3CD9704E9498,"London, British Museum 1849.11-22.2  London, British Museum B139",greece-central,athens,black-figure,amphora_panathenaic,near group e,NA,NA,-575,-525,50,BAPD,NA,NA,NA
310348,http://www.beazley.ox.ac.uk/record/CCFB77C7-9E0D-49AE-8E9A-4362C68E992F,"London B145_1842,0517.2",greece_central,athens,black-figure,amphora_neck,london_b145_group,E_group_&_co,E_group_related,-575,-525,50,NA,31.7,"italy, etruria, vulci",NA
310349,http://www.beazley.ox.ac.uk/record/3DEDA03F-62C8-4BB8-999C-F0290539DF83,"London B251_1842,0517.1",greece_central,athens,black-figure,amphora_neck,london_b145_group,E_group_&_co,E_group_related,-575,-525,50,NA,35.7,"italy, etruria, vulci",NA
310351,http://www.beazley.ox.ac.uk/record/3D45800E-173E-4F3C-B866-BE7B6987014D,Berlin F1719,greece_central,athens,black-figure,amphora_neck,london_b145_group,E_group_&_co,E_group_related,-575,-525,50,NA,33.1,"italy, nola",NA
310352,http://www.beazley.ox.ac.uk/record/CEC5A4E3-D1BC-4B3E-8FB2-227AFF72DECB,Vatican 16589_350,greece_central,athens,black-figure,amphora_b,vatican_mourner_p,E_group_&_co,E_group_related,-575,-525,50,NA,44.2,"italy, etruria, vulci",NA
310353,http://www.beazley.ox.ac.uk/record/3C98ADFF-93FE-4737-A35C-D3FE6E9FEB04,Boston 1970.8,greece_central,athens,black-figure,amphora_b,vatican_mourner_p,E_group_&_co,E_group_related,-575,-525,50,NA,43.4,NA,NA
310359,http://www.beazley.ox.ac.uk/record/0817FC73-F657-4B4D-BEBE-7761EC354E62,"Baltimore (MD), Walters Art Gallery 48.16",greece_central,athens,black-figure,amphora_b,"compare vatican mourner, p of the",NA,NA,-575,-525,50,BAPD,,NA,NA
310360,http://www.beazley.ox.ac.uk/record/B082D636-2E11-4AC2-B8E1-1B6404DA622A,Munich 8431_1388,greece_central,athens,black-figure,amphora_b,vatican_mourner_p_compare,E_group_&_co,E_group_related,-575,-525,50,NA,42.4,NA,NA
310361,http://www.beazley.ox.ac.uk/record/8B068B8D-6D39-4E16-BB73-E7580D06A099,"London B174_1868,0610.2",greece_central,athens,black-figure,amphora_b,london_b145_group,E_group_&_co,E_group_related,-575,-525,50,NA,43.1,"italy, etruria, vulci",NA
310362,http://www.beazley.ox.ac.uk/record/680AF67A-B31D-4C42-9313-AD5CABB1A76B,"Geneva, Musee d'Art et d'Histoire 30  Geneva, Musee d'Art et d'Histoire 15008",greece_central,athens,black-figure,amphora_b,near group e,NA,NA,-575,-525,50,BAPD,,NA,NA
310363,http://www.beazley.ox.ac.uk/record/9A21F842-C640-4C3B-9A88-5BD30C05D8EE,Louvre F33,greece_central,athens,black-figure,amphora_b,london_b145_group,E_group_&_co,E_group_related,-575,-525,50,NA,41.8,NA,NA
310365,http://www.beazley.ox.ac.uk/record/94B6349C-6A29-4067-B2D5-D263B1384CC3,"Naples, Museo Archeologico Nazionale M979  Naples, Museo Archeologico Nazionale H2498  Naples, Museo Archeologico Nazionale 81168",greece_central,athens,black-figure,amphora_neck,near group e,NA,NA,-575,-525,50,BAPD,,"italy, etruria",NA
310367,http://www.beazley.ox.ac.uk/record/6B8289F3-2C49-4503-B5DE-C7557236A939,Berlin F1717,greece_central,athens,black-figure,amphora_neck,london_b145_group,E_group_&_co,E_group_related,-575,-525,50,NA,39.8,"italy, etruria, vulci",NA
310368,http://www.beazley.ox.ac.uk/record/02143066-C2FD-421B-856C-57C58B2F9889,"London B214_1843,1103.19",greece_central,athens,black-figure,amphora_neck,london_b145_group,E_group_&_co,E_group_related,-575,-525,50,NA,41.7,"italy, etruria, vulci",NA
310369,http://www.beazley.ox.ac.uk/record/6680CBEF-EF02-4165-8376-6A1762BEE62F,Cambridge GR10.1932,greece_central,athens,black-figure,amphora_b,towry_whyte_p,E_group_&_co,E_group_related,-575,-525,50,NA,42,NA,NA
310371,http://www.beazley.ox.ac.uk/record/29FA2A1C-4ACE-416B-B907-77197F1302E4,"London B168_1836,0224.42",greece_central,athens,black-figure,amphora_b,towry_whyte_p,E_group_&_co,E_group_related,-575,-525,50,NA,41.3,"italy, etruria, vulci",NA
310372,http://www.beazley.ox.ac.uk/record/94522F11-FBBA-4904-85C2-09E00DCD338D,"Manchester 1885.21,AA45",greece_central,athens,black-figure,amphora_b,towry_whyte_p,E_group_&_co,E_group_related,-575,-525,50,NA,40.5,NA,NA
310373,http://www.beazley.ox.ac.uk/record/F442F469-6D53-42F8-8356-D84B253E163C,Munich 1381,greece_central,athens,black-figure,amphora_b,towry_whyte_p,E_group_&_co,E_group_related,-575,-525,50,NA,50.5,"italy, etruria, vulci",NA
310374,http://www.beazley.ox.ac.uk/record/25400606-F45A-4FDD-97B2-6F1579CA5304,Wurzburg L263,greece_central,athens,black-figure,amphora_a,towry_whyte_p,E_group_&_co,E_group_related,-575,-525,50,NA,43.3,"italy, etruria, vulci",NA
310375,http://www.beazley.ox.ac.uk/record/90735AE2-284E-474B-B47F-E9CBFFCD1239,Vatican 357_17709,greece_central,athens,black-figure,amphora_neck,towry_whyte_p,E_group_&_co,E_group_related,-575,-525,50,NA,36.25,"italy, etruria, vulci",NA
310376,http://www.beazley.ox.ac.uk/record/296D19E3-59D2-4703-9011-F5E75877F40D,Louvre F36bis,greece_central,athens,black-figure,amphora_neck,towry_whyte_p,E_group_&_co,E_group_related,-575,-525,50,NA,33.7,NA,NA
310377,http://www.beazley.ox.ac.uk/record/003AA9C2-A0B2-42FA-A2C8-E34BBE565B6A,Vatican 359_17709,greece_central,athens,black-figure,amphora_neck,towry_whyte_p_near,E_group_&_co,E_group_related,-575,-525,50,NA,31.9,"italy, etruria, vulci",NA
310380,http://www.beazley.ox.ac.uk/record/7F7F1C02-A271-491C-9845-0E284B8D86CD,"London B213_1843,1103.63",greece_central,athens,black-figure,amphora_neck,london b213_p_compare,E_group_&_co,E_group_related,-575,-525,50,NA,43.2,"italy, etruria, vulci",NA
310382,http://www.beazley.ox.ac.uk/record/828AAA52-B8B6-4787-B936-151A32477CF3,Munich 1472,greece_central,athens,black-figure,amphora_neck,london b213_p_compare,E_group_&_co,E_group_related,-575,-525,50,NA,38.4,NA,NA
310383,http://www.beazley.ox.ac.uk/record/CCF4F505-5C82-4D7B-B633-AF6BE7F38E62,Berlin F1720,greece_central,athens,black-figure,amphora_neck,exekias_signed_as_potter_and_painter,Exekias_&_co,Exekias,-575,-525,50,NA,40.75,"italy, etruria, vulci",NA
310385,http://www.beazley.ox.ac.uk/record/9E9C789D-96E2-424A-B61A-0480A702AE20,New York 17.230.14,greece_central,athens,black-figure,amphora_neck,exekias,Exekias_&_co,Exekias,-575,-525,50,NA,46.75,NA,NA
310386,http://www.beazley.ox.ac.uk/record/50DF07A1-DAEE-4F25-882D-928FC9F5528F,Boston 89.273,greece_central,athens,black-figure,amphora_neck,exekias,Exekias_&_co,Exekias,-575,-525,50,NA,43.85,"italy, etruria, tarquinia",NA
310387,http://www.beazley.ox.ac.uk/record/AC4D732A-DCF2-40D6-B3CF-15A320FC0FFA,"Berlin, lost  Berlin, Antikensammlung F1718",greece_central,athens,black-figure,amphora_neck,exekias,NA,NA,-575,-525,50,BAPD,,"italy, chiusi",NA
310388,http://www.beazley.ox.ac.uk/record/CFEDA091-E0A1-473C-B089-63CAA7B75CE4,Munich 1470,greece_central,athens,black-figure,amphora_neck,exekias,Exekias_&_co,Exekias,-575,-525,50,NA,42.2,"italy, etruria, vulci",NA
310389,http://www.beazley.ox.ac.uk/record/B3AA5394-4FB9-4D7E-8C88-6B38D0C62742,"London B210_1836,0224.127",greece_central,athens,black-figure,amphora_neck,exekias_signed_as_potter,Exekias_&_co,Exekias,-575,-525,50,NA,40.9,"italy, etruria, vulci",NA
310390,http://www.beazley.ox.ac.uk/record/C144524C-C3B5-4B90-B1D9-BE2E36774439,"London B209_1849,0518.10",greece_central,athens,black-figure,amphora_neck,exekias ,Exekias_&_co,Exekias,-575,-525,50,NA,42.2,NA,NA
310391,http://www.beazley.ox.ac.uk/record/696B204E-7DD0-4643-9068-C7A0A9AC8A42,"Orvieto, Museo Civico, Coll. Faina 2748  Orvieto, Museo Civico, Coll. Faina 78",greece_central,athens,black-figure,amphora_a,exekias,NA,NA,-575,-525,50,BAPD,,"italy, orvieto",NA
310393,http://www.beazley.ox.ac.uk/record/307FBADB-3962-4476-8D06-449ECB1B5B89,Orvieto_Faina 2745_187,greece_central,athens,black-figure,amphora_a,exekias,Exekias_&_co,Exekias,-575,-525,50,NA,60.9,"italy, orvieto",NA
310394,http://www.beazley.ox.ac.uk/record/F3C569BF-DA0F-4D20-B55D-9CF98E278C6E, Louvre F206,greece_central,athens,black-figure,amphora_a,exekias,Exekias_&_co,Exekias,-575,-525,50,NA,57.2,NA,NA
310395,http://www.beazley.ox.ac.uk/record/A33A92D1-A210-456B-9738-EB257BDE1306,Vatican 16757_344,greece_central,athens,black-figure,amphora_a,exekias_signed_as_potter_and_painter,Exekias_&_co,Exekias,-575,-525,50,NA,61.3,"italy, etruria, vulci",NA
310400,http://www.beazley.ox.ac.uk/record/938261A0-F0AA-4125-931E-1A62F73778C6,Boulogne 558,greece_central,athens,black-figure,amphora_b,exekias,Exekias_&_co,Exekias,-575,-525,50,NA,54,NA,NA
310411,http://www.beazley.ox.ac.uk/record/622178EF-9C19-4FBC-B7C9-9C998B231893,Tarquinia 623,greece_central,athens,black-figure,amphora_neck,exekias_manner_of,Exekias_&_co,Exekias_related,-575,-525,50,NA,40.3,"italy, etruria, tarquinia",NA
310414,http://www.beazley.ox.ac.uk/record/255F8054-A370-421F-91C6-995A3234FD9A,Zurich_Private Ros,greece_central,athens,black-figure,amphora_b,exekias,Exekias_&_co,Exekias,-575,-525,50,NA,57.7,NA,NA
310421,http://www.beazley.ox.ac.uk/record/55B86168-13BF-44FE-B81A-02FC1FAAAB5F,"Philadelphia (PA), University of Pennsylvania 4841 ",greece_central,athens,black-figure,amphora_b,near exekias,NA,NA,-575,-525,50,BAPD,,"italy, orvieto",NA
310422,http://www.beazley.ox.ac.uk/record/7CE67D52-BBEB-492C-8675-ED408CA87FF9,"London B164_1848,0619.4",greece_central,athens,black-figure,amphora_b,exekias_near,Exekias_&_co,Exekias_related,-575,-525,50,NA,NA,"italy, bomarzo",NA
310423,http://www.beazley.ox.ac.uk/record/D365CE7E-AE37-4297-93D7-8BCD2DDA3E01,"Naples, Museo Archeologico Nazionale STG38 ",greece_central,athens,black-figure,amphora_a,near exekias,NA,NA,-575,-525,50,BAPD,,NA,NA
310424,http://www.beazley.ox.ac.uk/record/788F9646-408C-4D90-89D7-2828D158160C,Cambridge_MA 1960.312,greece_central,athens,black-figure,amphora_neck,exekias_near,Exekias_&_co,Exekias_related,-575,-525,50,NA,41.45,NA,NA
310425,http://www.beazley.ox.ac.uk/record/DFA7D36C-10ED-4187-B5E6-08D0AFD70363,"Rome, Mus. Naz. Etrusco di Villa Giulia 8340 ",greece_central,athens,black-figure,amphora_a,near exekias,NA,NA,-575,-525,50,BAPD,,"italy, nepi",NA
310426,http://www.beazley.ox.ac.uk/record/86CE564F-6E80-460E-978C-8340560F48A0,Boulogne 565_37,greece_central,athens,black-figure,amphora_b,exekias_near_iv,Exekias_&_co,Exekias_related,-575,-525,50,NA,35,NA,NA
310427,http://www.beazley.ox.ac.uk/record/9DA392EE-330C-4AFD-A66A-9BB8CAFCF459,New York 98.8.13,greece_central,athens,black-figure,amphora_neck,exekias_near,Exekias_&_co,Exekias_related,-575,-525,50,NA,40.4,NA,NA
310430,http://www.beazley.ox.ac.uk/record/3563E6A6-44E8-4190-B19A-E916849F2A9B,"San Simeon (CA), Hearst Corporation  New York (NY), Metropolitan Museum 56.171.10",greece_central,athens,black-figure,amphora_b,amasis p,NA,NA,-575,-525,50,BAPD,,"italy, orvieto",NA
310431,http://www.beazley.ox.ac.uk/record/37488037-FB99-468B-A98C-56B28D122B46,"Paris, Musee du Louvre F25",greece_central,athens,black-figure,amphora_b,amasis p,NA,NA,-575,-525,50,BAPD,,"italy, etruria, vulci",NA
310432,http://www.beazley.ox.ac.uk/record/E11A7BE5-9697-4A94-8CFD-BE2CFCC57CE4,"Paris, Musee du Louvre F26 ",greece_central,athens,black-figure,amphora_b,amasis_p,NA,NA,-575,-525,50,NA,NA,NA,NA
310434,http://www.beazley.ox.ac.uk/record/8AB19F64-5ED9-469C-B843-C928A822BEBD,"Munich, Antikensammlungen 1383  Munich, Antikensammlungen J75",greece_central,athens,black-figure,amphora_b,amasis_p,NA,NA,-575,-525,50,NA,NA,"italy, etruria, vulci",NA
310435,http://www.beazley.ox.ac.uk/record/282B29E4-CB41-41F0-A0FC-3C00169849BF,"Geneva, Musee d'Art et d'Histoire I4",greece_central,athens,black-figure,amphora_b,amasis p,NA,NA,-575,-525,50,BAPD,,NA,NA
310436,http://www.beazley.ox.ac.uk/record/E57BAABC-86E4-404B-97BB-E5D1FBF2D28C,"Berlin, Antikensammlung F1688  Berlin, Schloss Charlottenburg F1688",greece_central,athens,black-figure,amphora_b,amasis p,NA,NA,-575,-525,50,BAPD,,NA,NA
310442,http://www.beazley.ox.ac.uk/record/F3F278FF-830B-47F2-9C32-EF5EBD147517,"St. Petersburg, State Hermitage Museum ST53  St. Petersburg, State Hermitage Museum 161",greece_central,athens,black-figure,amphora_b,amasis_p,NA,NA,-575,-525,50,NA,NA,"italy, etruria, vulci",NA
310449,http://www.beazley.ox.ac.uk/record/0160065A-DAF1-4F40-8474-873DED4C60AA,"Berlin, lost 3210",greece_central,athens,black-figure,amphora_a,amasis p,NA,NA,-575,-525,50,BAPD,,"italy, etruria",NA
310451,http://www.beazley.ox.ac.uk/record/7A606E4B-0C56-4D2C-94CE-06597C13896F,"Wurzburg, Universitat, Martin von Wagner Mus. 265  Wurzburg, Universitat, Martin von Wagner Mus. L282  Wurzburg, Universitat, Martin von Wagner Mus. L265",greece_central,athens,black-figure,amphora_a,amasis p,NA,NA,-575,-525,50,BAPD,,"italy, etruria, vulci (?)",NA
310452,http://www.beazley.ox.ac.uk/record/D7950B0D-70FF-46F0-A313-5ED604931604,"Paris, Cabinet des Medailles 222",greece_central,athens,black-figure,amphora_neck,amasis p,NA,NA,-575,-525,50,BAPD,,"italy, etruria, vulci",NA
310453,http://www.beazley.ox.ac.uk/record/48CDC211-FF7D-45ED-BC0D-635F56B63833,"Boston (MA), Museum of Fine Arts 01.8026",greece_central,athens,black-figure,amphora_neck,amasis p,NA,NA,-575,-525,50,BAPD,,"italy, orvieto",NA
310487,http://www.beazley.ox.ac.uk/record/76282D82-1BD3-404F-8596-71C66354BC29,"Paris, Private  Montclair (NJ), Mr. and Mrs. John Dusenbery",greece_central,athens,black-figure,lekythos,amasis p,NA,NA,-575,-525,50,NA,NA,NA,NA
320000,http://www.beazley.ox.ac.uk/record/2DA96EFB-1BF3-462D-82D6-1F9F54455074,Cabinet des Medailles 227,greece_central,athens,black-figure,amphora_neck,lysippides_p_akin_to,Lysippides_p_&_co,Lysippides_p_related,-550,-500,50,NA,32.5,"italy, etruria, vulci",NA
320075,http://www.beazley.ox.ac.uk/record/B0766A1B-D415-4CCC-A01F-156F3E585A84,"Tarquinia, Museo Nazionale Tarquiniese RC1635",greece_central,athens,black-figure,amphora_neck,antimenes p,NA,NA,-550,-500,50,BAPD,,"italy, etruria, tarquinia",NA
320079,http://www.beazley.ox.ac.uk/record/4B1C7C92-EA44-485D-B184-F82EB91CAD43,"Naples, Museo Archeologico Nazionale STG160",greece_central,athens,black-figure,amphora_neck,antimenes p,NA,NA,-550,-500,50,BAPD,,NA,NA
