"","id","accession_number","fabric_general_region","fabric_style","shape","attribution","painter_group","painter_subgroup","earliest_date","latest_date","height_cm","N_entries"
"1702","9033652",NA,"athens","black painted","pelike",NA,NA,NA,-400,-300,NA,1
"1703","9033656",NA,"athens","red-figure","loutrophoros",NA,NA,NA,-450,-400,NA,1
"1704","9033662",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1705","9033745",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1706","9034370",NA,"athens","black-figure","alabastron",NA,NA,NA,NA,NA,NA,1
"1707","9034402",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"1708","9034403",NA,"athens","red-figure","pelike","cf washing p",NA,NA,-475,-425,NA,1
"1709","9034404",NA,"athens","red-figure","pelike","cf group g",NA,NA,-400,-300,NA,1
"1710","9034407",NA,"athens","red-figure","loutrophoros","cf london 1923, p of",NA,NA,-450,-400,NA,1
"1711","9034409",NA,"athens","black-figure","chous",NA,NA,NA,NA,NA,NA,1
"1712","9035317",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"1713","9035318",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"1714","9035512",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1715","9035513",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1716","9035691",NA,"athens",NA,"amphora_neck",NA,NA,NA,-1050,-900,NA,1
"1717","9035738",NA,"athens","black painted","pelike",NA,NA,NA,NA,NA,NA,1
"1718","9043",NA,"athens","red-figure","pelike","manner of flying-angel p",NA,NA,-500,-450,NA,1
"1719","9104",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"1720","9135",NA,"athens","black-figure","cup_droop",NA,NA,NA,-550,-500,NA,1
"1721","9136",NA,"athens","black-figure","cup_little_master_lip",NA,NA,NA,-575,-525,NA,1
"1722","92_11_A","Budapest 92_11_A","athens","black-figure","lethykos_cylinder_broad_shouldered","Cock_p_group","Cock_p_group","Cock_p_group",510,500,13.51,1
"1723","920",NA,"athens","black-figure","hydria","Leagros_group",NA,NA,NA,NA,NA,1
"1724","93_17_A","Budapest 93_17_A","athens","black-figure","lethykos_cylinder_broad_shouldered","Cock_p_group","Cock_p_group","Cock_p_group",500,480,16.5,1
"1725","95_7_A","Budapest 95_7_A","athens","black-figure","lethykos_cylinder","Haimon_p","Beldam_p_&_Haimon_p_Diosphos_p_group","Diosphos_p_Haimon_p_group",475,450,14.75,1
"1726","9603",NA,"athens","red-figure","loutrophoros",NA,NA,NA,-450,-400,NA,1
"1727","966",NA,"athens","black-figure","amphora_neck",NA,NA,NA,-550,-500,NA,1
"1728","98",NA,"athens","black-figure","hydria","Antimenes_p_manner",NA,NA,-550,-500,NA,1
"1729","9931",NA,"athens","black-figure","kyathos",NA,NA,NA,-550,-500,NA,1
"1730","9990",NA,"athens","red-figure","pelike","pan p",NA,NA,-500,-450,NA,1
"1731","T_709","Budapest T_709","athens","black-figure","lethykos_cylinder_broad_shouldered","Beldam_p_workshop","Beldam_p_&_Haimon_p_Diosphos_p_group","Beldam_p_&_Haimon_p_group",500,480,11,1
"1732","T_714","Budapest T_714","athens","white ground","lethykos_cylinder","Beldam_p_workshop","Beldam_p_&_Haimon_p_Diosphos_p_group","Beldam_p_&_Haimon_p_group",470,450,19.1,1
"1733","T_715","Budapest T_715","athens","white ground","lethykos_cylinder","Haimon_p","Beldam_p_&_Haimon_p_Diosphos_p_group","Diosphos_p_Haimon_p_group",500,450,9.85,1
"1734","T_716","Budapest T_716","athens","white ground","lethykos_cylinder","Haimon_p","Beldam_p_&_Haimon_p_Diosphos_p_group","Diosphos_p_Haimon_p_group",500,475,22.4,1
"1735","T_738","Budapest T_738","athens","white ground","lethykos_cylinder","Beldam_p_workshop","Beldam_p_&_Haimon_p_Diosphos_p_group","Beldam_p_&_Haimon_p_group",470,450,17.2,1
"1736","T_749","Budapest T_749","athens","black-figure","lethykos_cylinder","Beldam_p_workshop","Beldam_p_&_Haimon_p_Diosphos_p_group","Beldam_p_&_Haimon_p_group",470,450,22.5,1
